source_ticker,target_ticker,target_name,category,supply_chain_stage,connection_type,relationship,importance,risk_note
MBLY,FLNC,Fluence Energy,Batterien / Lithium / EV-Lieferkette,2 - Batterie / Rohstoffe / EV,Lieferkette / Rohstoffe / Endmarkt,Fluence Energy ist Teil des gleichen Themen-/Lieferkettenclusters 'Batterien / Lithium / EV-Lieferkette' wie Mobileye Global Inc..,Mittel,"Rohstoffpreise, EV-Nachfrage und China-Wettbewerb beobachten"
MBLY,TSLA,Tesla,Batterien / Lithium / EV-Lieferkette,2 - Batterie / Rohstoffe / EV,Lieferkette / Rohstoffe / Endmarkt,Tesla ist Teil des gleichen Themen-/Lieferkettenclusters 'Batterien / Lithium / EV-Lieferkette' wie Mobileye Global Inc..,Mittel,"Rohstoffpreise, EV-Nachfrage und China-Wettbewerb beobachten"
MCHP,000660.KS,SK hynix,Halbleiter / KI-Chips,4 - Halbleiter / Chip-Wertschöpfung,Lieferkette / Halbleiter-Ökosystem,SK hynix ist Teil des gleichen Themen-/Lieferkettenclusters 'Halbleiter / KI-Chips' wie Microchip Technology.,Hoch,"Zyklik, Taiwan-Risiko, Exportkontrollen und Lagerbestände beachten"
MCHP,005930.KS,Samsung Electronics,Halbleiter / KI-Chips,4 - Halbleiter / Chip-Wertschöpfung,Lieferkette / Halbleiter-Ökosystem,Samsung Electronics ist Teil des gleichen Themen-/Lieferkettenclusters 'Halbleiter / KI-Chips' wie Microchip Technology.,Hoch,"Zyklik, Taiwan-Risiko, Exportkontrollen und Lagerbestände beachten"
MCHP,AMD,AMD,Halbleiter / KI-Chips,4 - Halbleiter / Chip-Wertschöpfung,Lieferkette / Halbleiter-Ökosystem,AMD ist Teil des gleichen Themen-/Lieferkettenclusters 'Halbleiter / KI-Chips' wie Microchip Technology.,Hoch,"Zyklik, Taiwan-Risiko, Exportkontrollen und Lagerbestände beachten"
MCHP,ASML,ASML,Halbleiter / KI-Chips,4 - Halbleiter / Chip-Wertschöpfung,Lieferkette / Halbleiter-Ökosystem,ASML ist Teil des gleichen Themen-/Lieferkettenclusters 'Halbleiter / KI-Chips' wie Microchip Technology.,Hoch,"Zyklik, Taiwan-Risiko, Exportkontrollen und Lagerbestände beachten"
MCHP,AVGO,Broadcom,Halbleiter / KI-Chips,4 - Halbleiter / Chip-Wertschöpfung,Lieferkette / Halbleiter-Ökosystem,Broadcom ist Teil des gleichen Themen-/Lieferkettenclusters 'Halbleiter / KI-Chips' wie Microchip Technology.,Hoch,"Zyklik, Taiwan-Risiko, Exportkontrollen und Lagerbestände beachten"
MCHP,MU,Micron,Halbleiter / KI-Chips,4 - Halbleiter / Chip-Wertschöpfung,Lieferkette / Halbleiter-Ökosystem,Micron ist Teil des gleichen Themen-/Lieferkettenclusters 'Halbleiter / KI-Chips' wie Microchip Technology.,Hoch,"Zyklik, Taiwan-Risiko, Exportkontrollen und Lagerbestände beachten"
MCHP,NVDA,NVIDIA,Halbleiter / KI-Chips,4 - Halbleiter / Chip-Wertschöpfung,Lieferkette / Halbleiter-Ökosystem,NVIDIA ist Teil des gleichen Themen-/Lieferkettenclusters 'Halbleiter / KI-Chips' wie Microchip Technology.,Hoch,"Zyklik, Taiwan-Risiko, Exportkontrollen und Lagerbestände beachten"
MCHP,QCOM,Qualcomm,Halbleiter / KI-Chips,4 - Halbleiter / Chip-Wertschöpfung,Lieferkette / Halbleiter-Ökosystem,Qualcomm ist Teil des gleichen Themen-/Lieferkettenclusters 'Halbleiter / KI-Chips' wie Microchip Technology.,Hoch,"Zyklik, Taiwan-Risiko, Exportkontrollen und Lagerbestände beachten"
MCHP,TSM,TSMC,Halbleiter / KI-Chips,4 - Halbleiter / Chip-Wertschöpfung,Lieferkette / Halbleiter-Ökosystem,TSMC ist Teil des gleichen Themen-/Lieferkettenclusters 'Halbleiter / KI-Chips' wie Microchip Technology.,Hoch,"Zyklik, Taiwan-Risiko, Exportkontrollen und Lagerbestände beachten"
MCHP,AAOI,Applied Optoelectronics,Halbleiter / KI-Chips,4 - Halbleiter / Chip-Wertschöpfung,Lieferkette / Halbleiter-Ökosystem,Applied Optoelectronics ist Teil des gleichen Themen-/Lieferkettenclusters 'Halbleiter / KI-Chips' wie Microchip Technology.,Mittel,"Zyklik, Taiwan-Risiko, Exportkontrollen und Lagerbestände beachten"
MCHP,ACLS,Axcelis,Halbleiter / KI-Chips,4 - Halbleiter / Chip-Wertschöpfung,Lieferkette / Halbleiter-Ökosystem,Axcelis ist Teil des gleichen Themen-/Lieferkettenclusters 'Halbleiter / KI-Chips' wie Microchip Technology.,Mittel,"Zyklik, Taiwan-Risiko, Exportkontrollen und Lagerbestände beachten"
MCHP,ADI,Analog Devices,Halbleiter / KI-Chips,4 - Halbleiter / Chip-Wertschöpfung,Lieferkette / Halbleiter-Ökosystem,Analog Devices ist Teil des gleichen Themen-/Lieferkettenclusters 'Halbleiter / KI-Chips' wie Microchip Technology.,Mittel,"Zyklik, Taiwan-Risiko, Exportkontrollen und Lagerbestände beachten"
MCO,AFRM,Affirm,Fintech / Payments / Crypto,7 - Finanzplattform / Payments,Fintech / Finanz-Ökosystem,Affirm ist Teil des gleichen Themen-/Lieferkettenclusters 'Fintech / Payments / Crypto' wie Moody's Corporation.,Mittel,"Zinsniveau, Regulierung, Kreditrisiko und Crypto-Volatilität beachten"
MCO,AJG,Arthur J. Gallagher & Co.,Fintech / Payments / Crypto,7 - Finanzplattform / Payments,Fintech / Finanz-Ökosystem,Arthur J. Gallagher & Co. ist Teil des gleichen Themen-/Lieferkettenclusters 'Fintech / Payments / Crypto' wie Moody's Corporation.,Mittel,"Zinsniveau, Regulierung, Kreditrisiko und Crypto-Volatilität beachten"
MCO,AMP,"Ameriprise Financial, Inc.",Fintech / Payments / Crypto,7 - Finanzplattform / Payments,Fintech / Finanz-Ökosystem,"Ameriprise Financial, Inc. ist Teil des gleichen Themen-/Lieferkettenclusters 'Fintech / Payments / Crypto' wie Moody's Corporation.",Mittel,"Zinsniveau, Regulierung, Kreditrisiko und Crypto-Volatilität beachten"
MCO,AON,Aon plc,Fintech / Payments / Crypto,7 - Finanzplattform / Payments,Fintech / Finanz-Ökosystem,Aon plc ist Teil des gleichen Themen-/Lieferkettenclusters 'Fintech / Payments / Crypto' wie Moody's Corporation.,Mittel,"Zinsniveau, Regulierung, Kreditrisiko und Crypto-Volatilität beachten"
MCO,ARES,Ares Management Corporation,Fintech / Payments / Crypto,7 - Finanzplattform / Payments,Fintech / Finanz-Ökosystem,Ares Management Corporation ist Teil des gleichen Themen-/Lieferkettenclusters 'Fintech / Payments / Crypto' wie Moody's Corporation.,Mittel,"Zinsniveau, Regulierung, Kreditrisiko und Crypto-Volatilität beachten"
MCO,AXP,American Express,Fintech / Payments / Crypto,7 - Finanzplattform / Payments,Fintech / Finanz-Ökosystem,American Express ist Teil des gleichen Themen-/Lieferkettenclusters 'Fintech / Payments / Crypto' wie Moody's Corporation.,Mittel,"Zinsniveau, Regulierung, Kreditrisiko und Crypto-Volatilität beachten"
MCO,BAC,Bank of America Corporation,Fintech / Payments / Crypto,7 - Finanzplattform / Payments,Fintech / Finanz-Ökosystem,Bank of America Corporation ist Teil des gleichen Themen-/Lieferkettenclusters 'Fintech / Payments / Crypto' wie Moody's Corporation.,Mittel,"Zinsniveau, Regulierung, Kreditrisiko und Crypto-Volatilität beachten"
MCO,COIN,Coinbase,Fintech / Payments / Crypto,7 - Finanzplattform / Payments,Fintech / Finanz-Ökosystem,Coinbase ist Teil des gleichen Themen-/Lieferkettenclusters 'Fintech / Payments / Crypto' wie Moody's Corporation.,Mittel,"Zinsniveau, Regulierung, Kreditrisiko und Crypto-Volatilität beachten"
MCO,MA,Mastercard,Fintech / Payments / Crypto,7 - Finanzplattform / Payments,Fintech / Finanz-Ökosystem,Mastercard ist Teil des gleichen Themen-/Lieferkettenclusters 'Fintech / Payments / Crypto' wie Moody's Corporation.,Mittel,"Zinsniveau, Regulierung, Kreditrisiko und Crypto-Volatilität beachten"
MCO,PYPL,PayPal,Fintech / Payments / Crypto,7 - Finanzplattform / Payments,Fintech / Finanz-Ökosystem,PayPal ist Teil des gleichen Themen-/Lieferkettenclusters 'Fintech / Payments / Crypto' wie Moody's Corporation.,Mittel,"Zinsniveau, Regulierung, Kreditrisiko und Crypto-Volatilität beachten"
MCO,SOFI,SoFi,Fintech / Payments / Crypto,7 - Finanzplattform / Payments,Fintech / Finanz-Ökosystem,SoFi ist Teil des gleichen Themen-/Lieferkettenclusters 'Fintech / Payments / Crypto' wie Moody's Corporation.,Mittel,"Zinsniveau, Regulierung, Kreditrisiko und Crypto-Volatilität beachten"
MCO,V,Visa,Fintech / Payments / Crypto,7 - Finanzplattform / Payments,Fintech / Finanz-Ökosystem,Visa ist Teil des gleichen Themen-/Lieferkettenclusters 'Fintech / Payments / Crypto' wie Moody's Corporation.,Mittel,"Zinsniveau, Regulierung, Kreditrisiko und Crypto-Volatilität beachten"
MDB,AMZN,Amazon,Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"Amazon ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie MongoDB, Inc..",Hoch,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
MDB,CRM,Salesforce,Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"Salesforce ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie MongoDB, Inc..",Hoch,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
MDB,GOOG,Alphabet,Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"Alphabet ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie MongoDB, Inc..",Hoch,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
MDB,GOOGL,Alphabet,Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"Alphabet ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie MongoDB, Inc..",Hoch,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
MDB,MSFT,Microsoft,Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"Microsoft ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie MongoDB, Inc..",Hoch,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
MDB,NET,Cloudflare,Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"Cloudflare ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie MongoDB, Inc..",Hoch,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
MDB,NOW,ServiceNow,Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"ServiceNow ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie MongoDB, Inc..",Hoch,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
MDB,ORCL,Oracle,Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"Oracle ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie MongoDB, Inc..",Hoch,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
MDB,SNOW,Snowflake,Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"Snowflake ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie MongoDB, Inc..",Hoch,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
MDB,ZS,Zscaler,Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"Zscaler ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie MongoDB, Inc..",Hoch,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
MDB,ADBE,Adobe,Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"Adobe ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie MongoDB, Inc..",Mittel,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
MDB,AKAM,"Akamai Technologies, Inc.",Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"Akamai Technologies, Inc. ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie MongoDB, Inc..",Mittel,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
META,AMD,AMD,Spezifisches Unternehmens-Ökosystem,0 - Unternehmensspezifische Kette,Direkte / indirekte Wertschöpfungskette,AMD ist ein relevanter Baustein oder Peer im erweiterten Ökosystem von Meta.,Hoch,Abhängigkeiten und indirekte Effekte prüfen
META,AMZN,Amazon,Spezifisches Unternehmens-Ökosystem,0 - Unternehmensspezifische Kette,Direkte / indirekte Wertschöpfungskette,Amazon ist ein relevanter Baustein oder Peer im erweiterten Ökosystem von Meta.,Hoch,Abhängigkeiten und indirekte Effekte prüfen
META,AVGO,Broadcom,Spezifisches Unternehmens-Ökosystem,0 - Unternehmensspezifische Kette,Direkte / indirekte Wertschöpfungskette,Broadcom ist ein relevanter Baustein oder Peer im erweiterten Ökosystem von Meta.,Hoch,Abhängigkeiten und indirekte Effekte prüfen
META,CEG,Constellation Energy,Spezifisches Unternehmens-Ökosystem,0 - Unternehmensspezifische Kette,Direkte / indirekte Wertschöpfungskette,Constellation Energy ist ein relevanter Baustein oder Peer im erweiterten Ökosystem von Meta.,Hoch,Abhängigkeiten und indirekte Effekte prüfen
META,DELL,Dell Technologies,Spezifisches Unternehmens-Ökosystem,0 - Unternehmensspezifische Kette,Direkte / indirekte Wertschöpfungskette,Dell Technologies ist ein relevanter Baustein oder Peer im erweiterten Ökosystem von Meta.,Hoch,Abhängigkeiten und indirekte Effekte prüfen
META,ETN,Eaton,Spezifisches Unternehmens-Ökosystem,0 - Unternehmensspezifische Kette,Direkte / indirekte Wertschöpfungskette,Eaton ist ein relevanter Baustein oder Peer im erweiterten Ökosystem von Meta.,Hoch,Abhängigkeiten und indirekte Effekte prüfen
META,GEV,GE Vernova,Spezifisches Unternehmens-Ökosystem,0 - Unternehmensspezifische Kette,Direkte / indirekte Wertschöpfungskette,GE Vernova ist ein relevanter Baustein oder Peer im erweiterten Ökosystem von Meta.,Hoch,Abhängigkeiten und indirekte Effekte prüfen
META,GOOGL,Alphabet,Spezifisches Unternehmens-Ökosystem,0 - Unternehmensspezifische Kette,Direkte / indirekte Wertschöpfungskette,Alphabet ist ein relevanter Baustein oder Peer im erweiterten Ökosystem von Meta.,Hoch,Abhängigkeiten und indirekte Effekte prüfen
META,HPE,Hewlett Packard Enterprise,Spezifisches Unternehmens-Ökosystem,0 - Unternehmensspezifische Kette,Direkte / indirekte Wertschöpfungskette,Hewlett Packard Enterprise ist ein relevanter Baustein oder Peer im erweiterten Ökosystem von Meta.,Hoch,Abhängigkeiten und indirekte Effekte prüfen
META,MSFT,Microsoft,Spezifisches Unternehmens-Ökosystem,0 - Unternehmensspezifische Kette,Direkte / indirekte Wertschöpfungskette,Microsoft ist ein relevanter Baustein oder Peer im erweiterten Ökosystem von Meta.,Hoch,Abhängigkeiten und indirekte Effekte prüfen
META,NVDA,NVIDIA,Spezifisches Unternehmens-Ökosystem,0 - Unternehmensspezifische Kette,Direkte / indirekte Wertschöpfungskette,NVIDIA ist ein relevanter Baustein oder Peer im erweiterten Ökosystem von Meta.,Hoch,Abhängigkeiten und indirekte Effekte prüfen
META,SMCI,Super Micro Computer,Spezifisches Unternehmens-Ökosystem,0 - Unternehmensspezifische Kette,Direkte / indirekte Wertschöpfungskette,Super Micro Computer ist ein relevanter Baustein oder Peer im erweiterten Ökosystem von Meta.,Hoch,Abhängigkeiten und indirekte Effekte prüfen
META,SNOW,Snowflake,Spezifisches Unternehmens-Ökosystem,0 - Unternehmensspezifische Kette,Direkte / indirekte Wertschöpfungskette,Snowflake ist ein relevanter Baustein oder Peer im erweiterten Ökosystem von Meta.,Hoch,Abhängigkeiten und indirekte Effekte prüfen
META,VRT,Vertiv,Spezifisches Unternehmens-Ökosystem,0 - Unternehmensspezifische Kette,Direkte / indirekte Wertschöpfungskette,Vertiv ist ein relevanter Baustein oder Peer im erweiterten Ökosystem von Meta.,Hoch,Abhängigkeiten und indirekte Effekte prüfen
META,VST,Vistra,Spezifisches Unternehmens-Ökosystem,0 - Unternehmensspezifische Kette,Direkte / indirekte Wertschöpfungskette,Vistra ist ein relevanter Baustein oder Peer im erweiterten Ökosystem von Meta.,Hoch,Abhängigkeiten und indirekte Effekte prüfen
META,ALAB,"Astera Labs, Inc.",KI-Chips / Cloud-Capex,5 - Komponenten / Chips,Zulieferer / Infrastruktur,"Astera Labs, Inc. ist ein wichtiger Baustein im Cloud-/KI-Ökosystem von Meta.",Hoch,"KI-Chipkosten, Capex-Zyklus und Wettbewerb beobachten"
META,AMD,AMD,KI-Chips / Cloud-Capex,5 - Komponenten / Chips,Zulieferer / Infrastruktur,AMD ist ein wichtiger Baustein im Cloud-/KI-Ökosystem von Meta.,Hoch,"KI-Chipkosten, Capex-Zyklus und Wettbewerb beobachten"
META,AVGO,Broadcom,KI-Chips / Cloud-Capex,5 - Komponenten / Chips,Zulieferer / Infrastruktur,Broadcom ist ein wichtiger Baustein im Cloud-/KI-Ökosystem von Meta.,Hoch,"KI-Chipkosten, Capex-Zyklus und Wettbewerb beobachten"
META,INTC,Intel,KI-Chips / Cloud-Capex,5 - Komponenten / Chips,Zulieferer / Infrastruktur,Intel ist ein wichtiger Baustein im Cloud-/KI-Ökosystem von Meta.,Hoch,"KI-Chipkosten, Capex-Zyklus und Wettbewerb beobachten"
META,MRVL,Marvell,KI-Chips / Cloud-Capex,5 - Komponenten / Chips,Zulieferer / Infrastruktur,Marvell ist ein wichtiger Baustein im Cloud-/KI-Ökosystem von Meta.,Hoch,"KI-Chipkosten, Capex-Zyklus und Wettbewerb beobachten"
META,NVDA,NVIDIA,KI-Chips / Cloud-Capex,5 - Komponenten / Chips,Zulieferer / Infrastruktur,NVIDIA ist ein wichtiger Baustein im Cloud-/KI-Ökosystem von Meta.,Hoch,"KI-Chipkosten, Capex-Zyklus und Wettbewerb beobachten"
META,QCOM,Qualcomm,KI-Chips / Cloud-Capex,5 - Komponenten / Chips,Zulieferer / Infrastruktur,Qualcomm ist ein wichtiger Baustein im Cloud-/KI-Ökosystem von Meta.,Hoch,"KI-Chipkosten, Capex-Zyklus und Wettbewerb beobachten"
META,NVDA,NVIDIA,KI-Infrastruktur,5 - Komponenten / Speicher / Chips,Infrastruktur / Ermöglicher,Meta investiert stark in GPU-Cluster für KI,Hoch,Hohe Capex-Ausgaben
META,ANET,Arista Networks,Cloud-Infrastruktur,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,Arista Networks ist ein wichtiger Baustein im Cloud-/KI-Ökosystem von Meta.,Hoch,"Datacenter-Ausbau, Margen und Lieferzeiten beachten"
META,CARR,Carrier Global Corporation,Cloud-Infrastruktur,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,Carrier Global Corporation ist ein wichtiger Baustein im Cloud-/KI-Ökosystem von Meta.,Hoch,"Datacenter-Ausbau, Margen und Lieferzeiten beachten"
META,CSCO,"Cisco Systems, Inc.",Cloud-Infrastruktur,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,"Cisco Systems, Inc. ist ein wichtiger Baustein im Cloud-/KI-Ökosystem von Meta.",Hoch,"Datacenter-Ausbau, Margen und Lieferzeiten beachten"
META,DELL,Dell Technologies,Cloud-Infrastruktur,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,Dell Technologies ist ein wichtiger Baustein im Cloud-/KI-Ökosystem von Meta.,Hoch,"Datacenter-Ausbau, Margen und Lieferzeiten beachten"
META,EMR,Emerson Electric Company,Cloud-Infrastruktur,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,Emerson Electric Company ist ein wichtiger Baustein im Cloud-/KI-Ökosystem von Meta.,Hoch,"Datacenter-Ausbau, Margen und Lieferzeiten beachten"
META,EQIX,"Equinix, Inc.",Cloud-Infrastruktur,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,"Equinix, Inc. ist ein wichtiger Baustein im Cloud-/KI-Ökosystem von Meta.",Hoch,"Datacenter-Ausbau, Margen und Lieferzeiten beachten"
META,ETN,Eaton,Cloud-Infrastruktur,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,Eaton ist ein wichtiger Baustein im Cloud-/KI-Ökosystem von Meta.,Hoch,"Datacenter-Ausbau, Margen und Lieferzeiten beachten"
META,GEV,GE Vernova,Cloud-Infrastruktur,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,GE Vernova ist ein wichtiger Baustein im Cloud-/KI-Ökosystem von Meta.,Hoch,"Datacenter-Ausbau, Margen und Lieferzeiten beachten"
META,GNRC,Generac Holdlings Inc.,Cloud-Infrastruktur,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,Generac Holdlings Inc. ist ein wichtiger Baustein im Cloud-/KI-Ökosystem von Meta.,Hoch,"Datacenter-Ausbau, Margen und Lieferzeiten beachten"
META,HPE,Hewlett Packard Enterprise,Cloud-Infrastruktur,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,Hewlett Packard Enterprise ist ein wichtiger Baustein im Cloud-/KI-Ökosystem von Meta.,Hoch,"Datacenter-Ausbau, Margen und Lieferzeiten beachten"
META,JCI,Johnson Controls International,Cloud-Infrastruktur,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,Johnson Controls International ist ein wichtiger Baustein im Cloud-/KI-Ökosystem von Meta.,Hoch,"Datacenter-Ausbau, Margen und Lieferzeiten beachten"
META,ROK,"Rockwell Automation, Inc.",Cloud-Infrastruktur,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,"Rockwell Automation, Inc. ist ein wichtiger Baustein im Cloud-/KI-Ökosystem von Meta.",Hoch,"Datacenter-Ausbau, Margen und Lieferzeiten beachten"
